ProblemID,Group,n,m,Replication,Seed,PoolSize,PoolBest,PoolMean,PoolSD,PoolWorst,EliteN,PoorN,TieMode,ElapsedSec,HistoricalPRAuditPass,HistoricalPRMatched,HistoricalPRChecked
Ta20_5_6,20×5,20,5,4,211004237,200000,1240,1528.9852,74.23990455797437,1830,10000,20000,numpy_quicksort,0.1948282020002807,True,10,10
Ta20_5_6,20×5,20,5,5,211005246,200000,1273,1529.20215,74.15082944313593,1840,10000,20000,numpy_quicksort,0.2212844199998471,True,10,10
Ta20_5_7,20×5,20,5,1,211101210,200000,1264,1505.813675,70.01199308968611,1832,10000,20000,numpy_quicksort,0.2395134520002102,True,10,10
Ta20_5_7,20×5,20,5,2,211102219,200000,1271,1505.94814,70.07090680303989,1883,10000,20000,numpy_quicksort,0.1897271070001807,True,10,10
Ta20_5_7,20×5,20,5,3,211103228,200000,1272,1505.91038,69.93447263265743,1824,10000,20000,numpy_quicksort,0.183534843000416,True,10,10
Ta20_5_7,20×5,20,5,4,211104237,200000,1264,1506.040045,70.10420725175734,1832,10000,20000,numpy_quicksort,0.1975397070000326,True,10,10
Ta20_5_7,20×5,20,5,5,211105246,200000,1282,1506.381225,69.98879949434516,1821,10000,20000,numpy_quicksort,0.1823748189999605,True,10,10
Ta20_5_8,20×5,20,5,1,211201210,200000,1289,1549.80008,72.65144900935435,1910,10000,20000,numpy_quicksort,0.224274368999886,True,10,10
Ta20_5_8,20×5,20,5,2,211202219,200000,1283,1549.925695,72.72099941203884,1936,10000,20000,numpy_quicksort,0.1699773559998902,True,10,10
Ta20_5_8,20×5,20,5,3,211203228,200000,1260,1550.09823,72.72042836899828,1893,10000,20000,numpy_quicksort,0.2344170090000261,True,10,10
Ta20_5_8,20×5,20,5,4,211204237,200000,1282,1549.76169,72.61593505363695,1891,10000,20000,numpy_quicksort,0.1741829359998519,True,10,10
Ta20_5_8,20×5,20,5,5,211205246,200000,1284,1549.977075,72.66168762180394,1925,10000,20000,numpy_quicksort,0.2029318719996808,True,10,10
Ta20_5_9,20×5,20,5,1,211301210,200000,1299,1572.54114,78.54112929570948,1979,10000,20000,numpy_quicksort,0.2352193619999525,True,10,10
Ta20_5_9,20×5,20,5,2,211302219,200000,1297,1572.65412,78.38912023550499,1952,10000,20000,numpy_quicksort,0.2266559179997784,True,10,10
Ta20_5_9,20×5,20,5,3,211303228,200000,1303,1572.463585,78.63568586718904,1924,10000,20000,numpy_quicksort,0.2296707359996617,True,10,10
Ta20_5_9,20×5,20,5,4,211304237,200000,1301,1572.771385,78.63524208450217,1909,10000,20000,numpy_quicksort,0.2685336959998494,True,10,10
Ta20_5_9,20×5,20,5,5,211305246,200000,1297,1572.86398,78.58842961445372,1954,10000,20000,numpy_quicksort,0.1780131430000437,True,10,10
Ta20_5_10,20×5,20,5,1,211401210,200000,1185,1437.940275,76.60634334429217,1827,10000,20000,numpy_quicksort,0.174948077999943,True,10,10
Ta20_5_10,20×5,20,5,2,211402219,200000,1188,1437.693015,76.28749448054278,1817,10000,20000,numpy_quicksort,0.2188205789998392,True,10,10
Ta20_5_10,20×5,20,5,3,211403228,200000,1191,1437.65633,76.41413440281048,1825,10000,20000,numpy_quicksort,0.2250315510000291,True,10,10
Ta20_5_10,20×5,20,5,4,211404237,200000,1172,1437.912765,76.4078648168093,1819,10000,20000,numpy_quicksort,0.2332567849998668,True,10,10
Ta20_5_10,20×5,20,5,5,211405246,200000,1184,1438.092425,76.65581852143998,1843,10000,20000,numpy_quicksort,0.1945575370000369,True,10,10
Ta20_10_1,20×10,20,10,1,220501210,200000,1736,2023.861245,79.27012539925667,2417,10000,20000,numpy_quicksort,0.6736530649995984,True,10,10
Ta20_10_1,20×10,20,10,2,220502219,200000,1709,2024.114105,79.39764565136456,2442,10000,20000,numpy_quicksort,0.2564457379999112,True,10,10
Ta20_10_1,20×10,20,10,3,220503228,200000,1721,2024.17636,79.17127861546248,2421,10000,20000,numpy_quicksort,0.1624250539998684,True,10,10
Ta20_10_1,20×10,20,10,4,220504237,200000,1725,2024.021345,79.63575973557431,2421,10000,20000,numpy_quicksort,0.2682941819998632,True,10,10
Ta20_10_1,20×10,20,10,5,220505246,200000,1689,2024.20049,79.47707113868806,2400,10000,20000,numpy_quicksort,0.2276516739998442,True,10,10
Ta20_10_2,20×10,20,10,1,220601210,200000,1796,2071.71352,73.99171313787555,2413,10000,20000,numpy_quicksort,0.2756283180001446,True,10,10
Ta20_10_2,20×10,20,10,2,220602219,200000,1808,2072.135195,73.91023745685018,2409,10000,20000,numpy_quicksort,0.267222715999651,True,10,10
Ta20_10_2,20×10,20,10,3,220603228,200000,1806,2071.88463,73.98267213977869,2454,10000,20000,numpy_quicksort,0.1704696199999489,True,10,10
Ta20_10_2,20×10,20,10,4,220604237,200000,1793,2071.668785,73.9494365375396,2435,10000,20000,numpy_quicksort,0.1740689369999017,True,10,10
Ta20_10_2,20×10,20,10,5,220605246,200000,1787,2071.948855,74.12166902666232,2449,10000,20000,numpy_quicksort,0.2165578679996542,True,10,10
Ta20_10_3,20×10,20,10,1,220701210,200000,1643,1929.42139,77.9184567153212,2291,10000,20000,numpy_quicksort,0.1909087449998878,True,10,10
Ta20_10_3,20×10,20,10,2,220702219,200000,1624,1929.37497,77.88980312984658,2330,10000,20000,numpy_quicksort,0.1557605210000474,True,10,10
Ta20_10_3,20×10,20,10,3,220703228,200000,1637,1929.457435,77.85352223294329,2265,10000,20000,numpy_quicksort,0.1925282830002288,True,10,10
Ta20_10_3,20×10,20,10,4,220704237,200000,1640,1929.41363,77.68561427636668,2293,10000,20000,numpy_quicksort,0.2765342070001679,True,10,10
Ta20_10_3,20×10,20,10,5,220705246,200000,1626,1929.10737,77.6899190390922,2301,10000,20000,numpy_quicksort,0.1633651199999803,True,10,10
Ta20_10_4,20×10,20,10,1,220801210,200000,1503,1798.45151,76.69852959504576,2183,10000,20000,numpy_quicksort,0.2206465350000144,True,10,10
Ta20_10_4,20×10,20,10,2,220802219,200000,1529,1798.36795,76.80826921854575,2162,10000,20000,numpy_quicksort,0.2148465049999686,True,10,10
Ta20_10_4,20×10,20,10,3,220803228,200000,1507,1798.13309,76.62056910914949,2170,10000,20000,numpy_quicksort,0.2878549170000042,True,10,10
Ta20_10_4,20×10,20,10,4,220804237,200000,1503,1798.204505,76.65684883992652,2161,10000,20000,numpy_quicksort,0.1970059089999267,True,10,10
Ta20_10_4,20×10,20,10,5,220805246,200000,1510,1798.17323,76.7431729793608,2172,10000,20000,numpy_quicksort,0.1983164359999136,True,10,10
Ta20_10_5,20×10,20,10,1,220901210,200000,1575,1888.753735,86.00121993087612,2261,10000,20000,numpy_quicksort,0.1790376720000495,True,10,10
Ta20_10_5,20×10,20,10,2,220902219,200000,1563,1888.99034,86.1674208202059,2292,10000,20000,numpy_quicksort,0.1953360590000556,True,10,10
Ta20_10_5,20×10,20,10,3,220903228,200000,1542,1888.419065,86.01094086763334,2257,10000,20000,numpy_quicksort,0.1619771170003332,True,10,10
Ta20_10_5,20×10,20,10,4,220904237,200000,1516,1888.8057,86.19320137835592,2292,10000,20000,numpy_quicksort,0.1910021759999836,True,10,10
Ta20_10_5,20×10,20,10,5,220905246,200000,1548,1888.558895,86.17958769909296,2270,10000,20000,numpy_quicksort,0.2084275219999654,True,10,10
Ta20_10_6,20×10,20,10,1,221001210,200000,1529,1825.675895,76.32220264341207,2180,10000,20000,numpy_quicksort,0.2741785200000777,True,10,10
Ta20_10_6,20×10,20,10,2,221002219,200000,1520,1825.577885,76.29334202469414,2214,10000,20000,numpy_quicksort,0.1746685949997299,True,10,10
Ta20_10_6,20×10,20,10,3,221003228,200000,1523,1825.524345,76.10247647255378,2151,10000,20000,numpy_quicksort,0.2070477909996952,True,10,10
Ta20_10_6,20×10,20,10,4,221004237,200000,1542,1825.72985,76.16516536212322,2201,10000,20000,numpy_quicksort,0.1627065349998702,True,10,10
Ta20_10_6,20×10,20,10,5,221005246,200000,1535,1825.59662,76.19102105848202,2179,10000,20000,numpy_quicksort,0.1800994529999116,True,10,10
Ta20_10_7,20×10,20,10,1,221101210,200000,1585,1898.37215,78.09165144820302,2274,10000,20000,numpy_quicksort,0.2204358829999364,True,10,10
Ta20_10_7,20×10,20,10,2,221102219,200000,1619,1898.652485,78.02256254395971,2236,10000,20000,numpy_quicksort,0.2311708709999038,True,10,10
Ta20_10_7,20×10,20,10,3,221103228,200000,1596,1898.27692,78.1248899698794,2253,10000,20000,numpy_quicksort,0.1355877790001614,True,10,10
Ta20_10_7,20×10,20,10,4,221104237,200000,1598,1898.380855,78.0196115715012,2240,10000,20000,numpy_quicksort,0.202433216999907,True,10,10
Ta20_10_7,20×10,20,10,5,221105246,200000,1601,1898.26971,78.12128167912478,2282,10000,20000,numpy_quicksort,0.1687590579999778,True,10,10
Ta20_10_8,20×10,20,10,1,221201210,200000,1667,1973.660085,78.04220624586772,2344,10000,20000,numpy_quicksort,0.192201931999989,True,10,10
Ta20_10_8,20×10,20,10,2,221202219,200000,1686,1973.95008,78.13312691759629,2332,10000,20000,numpy_quicksort,0.1713094109995836,True,10,10
Ta20_10_8,20×10,20,10,3,221203228,200000,1674,1974.011475,78.22099664377816,2333,10000,20000,numpy_quicksort,0.161924779000401,True,10,10
Ta20_10_8,20×10,20,10,4,221204237,200000,1686,1974.136925,78.14002128140869,2343,10000,20000,numpy_quicksort,0.1808449099999052,True,10,10
Ta20_10_8,20×10,20,10,5,221205246,200000,1687,1973.7839,78.14512687362067,2348,10000,20000,numpy_quicksort,0.1966817000002265,True,10,10
Ta20_10_9,20×10,20,10,1,221301210,200000,1700,1988.313085,79.78169381741726,2394,10000,20000,numpy_quicksort,0.1560766840002543,True,10,10
Ta20_10_9,20×10,20,10,2,221302219,200000,1697,1988.38389,79.74532434601839,2322,10000,20000,numpy_quicksort,0.1962769970000408,True,10,10
Ta20_10_9,20×10,20,10,3,221303228,200000,1705,1988.62238,79.46937844255578,2320,10000,20000,numpy_quicksort,0.221146636999947,True,10,10
Ta20_10_9,20×10,20,10,4,221304237,200000,1689,1988.75198,79.44309637789435,2349,10000,20000,numpy_quicksort,0.2286890220002533,True,10,10
Ta20_10_9,20×10,20,10,5,221305246,200000,1704,1988.473315,79.56224461806377,2341,10000,20000,numpy_quicksort,0.2504086769999958,True,10,10
Ta20_10_10,20×10,20,10,1,221401210,200000,1727,2007.98732,77.06424264018344,2377,10000,20000,numpy_quicksort,0.2343909139999596,True,10,10
Ta20_10_10,20×10,20,10,2,221402219,200000,1724,2007.711145,77.29651183295843,2358,10000,20000,numpy_quicksort,0.1918901429999095,True,10,10
Ta20_10_10,20×10,20,10,3,221403228,200000,1717,2007.51888,77.17602493157912,2386,10000,20000,numpy_quicksort,0.1574772529997972,True,10,10
Ta20_10_10,20×10,20,10,4,221404237,200000,1726,2007.42831,77.2608088665064,2359,10000,20000,numpy_quicksort,0.217411808000179,True,10,10
Ta20_10_10,20×10,20,10,5,221405246,200000,1724,2007.75248,76.92467914057818,2332,10000,20000,numpy_quicksort,0.2087528239999301,True,10,10
Ta20_20_1,20×20,20,20,1,230501210,200000,2460,2776.268505,88.17365021948416,3139,10000,20000,numpy_quicksort,0.6844313449996662,True,10,10
Ta20_20_1,20×20,20,20,2,230502219,200000,2471,2776.162875,88.00258546775555,3205,10000,20000,numpy_quicksort,0.3125518800002282,True,10,10
Ta20_20_1,20×20,20,20,3,230503228,200000,2454,2776.291025,88.26521026534799,3140,10000,20000,numpy_quicksort,0.3197146929996961,True,10,10
Ta20_20_1,20×20,20,20,4,230504237,200000,2466,2775.8905,88.10532107930833,3175,10000,20000,numpy_quicksort,0.2748951190001207,True,10,10
Ta20_20_1,20×20,20,20,5,230505246,200000,2467,2776.053955,88.38713778196804,3174,10000,20000,numpy_quicksort,0.2863733970002613,True,10,10
Ta20_20_2,20×20,20,20,1,230601210,200000,2282,2596.35566,85.15103281497147,2980,10000,20000,numpy_quicksort,0.2611467629999424,True,10,10
Ta20_20_2,20×20,20,20,2,230602219,200000,2237,2596.819025,85.17451025122105,2978,10000,20000,numpy_quicksort,0.3267456250000577,True,10,10
Ta20_20_2,20×20,20,20,3,230603228,200000,2244,2596.45476,85.23668118715968,3055,10000,20000,numpy_quicksort,0.2530678660000376,True,10,10
Ta20_20_2,20×20,20,20,4,230604237,200000,2245,2596.80946,85.38307247841185,3004,10000,20000,numpy_quicksort,0.2695600960000774,True,10,10
Ta20_20_2,20×20,20,20,5,230605246,200000,2239,2596.29208,85.03602627652837,2994,10000,20000,numpy_quicksort,0.2558146349997514,True,10,10
Ta20_20_3,20×20,20,20,1,230701210,200000,2464,2761.6424,76.25849906097939,3112,10000,20000,numpy_quicksort,0.2957907780000823,True,10,10
Ta20_20_3,20×20,20,20,2,230702219,200000,2462,2761.966795,76.29450076304458,3141,10000,20000,numpy_quicksort,0.3133503829999426,True,10,10
Ta20_20_3,20×20,20,20,3,230703228,200000,2491,2761.8201,76.39641979867113,3108,10000,20000,numpy_quicksort,0.2888360010001634,True,10,10
Ta20_20_3,20×20,20,20,4,230704237,200000,2477,2761.77383,76.11758736695897,3102,10000,20000,numpy_quicksort,0.2579322209999191,True,10,10
Ta20_20_3,20×20,20,20,5,230705246,200000,2447,2761.531,76.0712658839556,3110,10000,20000,numpy_quicksort,0.3012672949998887,True,10,10
Ta20_20_4,20×20,20,20,1,230801210,200000,2385,2727.258035,91.47756661425107,3175,10000,20000,numpy_quicksort,0.2649090360000627,True,10,10
Ta20_20_4,20×20,20,20,2,230802219,200000,2369,2727.09728,91.5286607794538,3133,10000,20000,numpy_quicksort,0.2920938480001496,True,10,10
Ta20_20_4,20×20,20,20,3,230803228,200000,2400,2726.78869,91.15475694681254,3154,10000,20000,numpy_quicksort,0.2444105829999898,True,10,10
Ta20_20_4,20×20,20,20,4,230804237,200000,2374,2727.60954,91.40871002672417,3190,10000,20000,numpy_quicksort,0.2493733239998619,True,10,10
Ta20_20_4,20×20,20,20,5,230805246,200000,2378,2727.220965,91.4638432805112,3197,10000,20000,numpy_quicksort,0.1973120229999949,True,10,10
Ta20_20_5,20×20,20,20,1,230901210,200000,2441,2787.53289,83.22316647860194,3152,10000,20000,numpy_quicksort,0.2411029210002198,True,10,10
Ta20_20_5,20×20,20,20,2,230902219,200000,2449,2787.57328,83.36119034347985,3192,10000,20000,numpy_quicksort,0.2541387539999959,True,10,10
Ta20_20_5,20×20,20,20,3,230903228,200000,2454,2787.667845,82.76594450052401,3146,10000,20000,numpy_quicksort,0.2654469959998096,True,10,10
Ta20_20_5,20×20,20,20,4,230904237,200000,2457,2787.614375,83.05828809791039,3213,10000,20000,numpy_quicksort,0.2601465140000982,True,10,10
Ta20_20_5,20×20,20,20,5,230905246,200000,2468,2787.29608,83.24307534973447,3175,10000,20000,numpy_quicksort,0.3108606679998047,True,10,10
Ta20_20_6,20×20,20,20,1,231001210,200000,2344,2692.528505,83.13433943958985,3124,10000,20000,numpy_quicksort,0.3831394520002504,True,10,10
Ta20_20_6,20×20,20,20,2,231002219,200000,2388,2692.24555,82.97703713161224,3065,10000,20000,numpy_quicksort,0.2471411239998815,True,10,10
Ta20_20_6,20×20,20,20,3,231003228,200000,2364,2692.542895,82.91670492680443,3055,10000,20000,numpy_quicksort,0.2549996550001197,True,10,10
Ta20_20_6,20×20,20,20,4,231004237,200000,2388,2692.490195,82.72637911894238,3090,10000,20000,numpy_quicksort,0.2452464670000154,True,10,10
Ta20_20_6,20×20,20,20,5,231005246,200000,2380,2692.50795,82.81809796768007,3070,10000,20000,numpy_quicksort,0.2641794670003037,True,10,10
Ta20_20_7,20×20,20,20,1,231101210,200000,2409,2719.26225,81.33792955461445,3102,10000,20000,numpy_quicksort,0.2474984109999241,True,10,10
Ta20_20_7,20×20,20,20,2,231102219,200000,2405,2719.23771,81.22341140440174,3157,10000,20000,numpy_quicksort,0.2423036850000244,True,10,10
Ta20_20_7,20×20,20,20,3,231103228,200000,2423,2719.548805,81.27194462861642,3099,10000,20000,numpy_quicksort,0.2353132689995618,True,10,10
Ta20_20_7,20×20,20,20,4,231104237,200000,2408,2719.15276,81.43887355454413,3162,10000,20000,numpy_quicksort,0.2881589039998289,True,10,10
Ta20_20_7,20×20,20,20,5,231105246,200000,2411,2719.2415,81.225612252235,3119,10000,20000,numpy_quicksort,0.3085012810001899,True,10,10
Ta20_20_8,20×20,20,20,1,231201210,200000,2359,2675.93305,84.51151287651015,3054,10000,20000,numpy_quicksort,0.2521963359999972,True,10,10
Ta20_20_8,20×20,20,20,2,231202219,200000,2360,2675.645025,84.39542286573591,3054,10000,20000,numpy_quicksort,0.2344432330000927,True,10,10
Ta20_20_8,20×20,20,20,3,231203228,200000,2346,2675.51447,84.1983642207008,3058,10000,20000,numpy_quicksort,0.2544096080000599,True,10,10
Ta20_20_8,20×20,20,20,4,231204237,200000,2347,2675.304345,84.45522625952279,3106,10000,20000,numpy_quicksort,0.1963840590001382,True,10,10
Ta20_20_8,20×20,20,20,5,231205246,200000,2371,2676.05328,84.21029057132382,3057,10000,20000,numpy_quicksort,0.180871444999866,True,10,10
Ta20_20_9,20×20,20,20,1,231301210,200000,2412,2770.85795,91.70015695947,3164,10000,20000,numpy_quicksort,0.1788921830002436,True,10,10
Ta20_20_9,20×20,20,20,2,231302219,200000,2425,2770.73318,91.62853674500826,3192,10000,20000,numpy_quicksort,0.2435829050000393,True,10,10
Ta20_20_9,20×20,20,20,3,231303228,200000,2423,2770.61403,91.6364589743742,3180,10000,20000,numpy_quicksort,0.2716994630000044,True,10,10
Ta20_20_9,20×20,20,20,4,231304237,200000,2402,2771.09428,91.4913692904138,3231,10000,20000,numpy_quicksort,0.2338714089996756,True,10,10
Ta20_20_9,20×20,20,20,5,231305246,200000,2420,2770.8966,91.73969287770832,3220,10000,20000,numpy_quicksort,0.2427047959999981,True,10,10
Ta20_20_10,20×20,20,20,1,231401210,200000,2382,2718.319765,90.58527007080426,3136,10000,20000,numpy_quicksort,0.2398389129998577,True,10,10
Ta20_20_10,20×20,20,20,2,231402219,200000,2374,2718.509785,90.54157052500106,3142,10000,20000,numpy_quicksort,0.2842724279998947,True,10,10
Ta20_20_10,20×20,20,20,3,231403228,200000,2389,2718.641335,90.70046938849606,3182,10000,20000,numpy_quicksort,0.286085107999952,True,10,10
Ta20_20_10,20×20,20,20,4,231404237,200000,2376,2718.648915,90.721634224684,3125,10000,20000,numpy_quicksort,0.2727342339999268,True,10,10
Ta20_20_10,20×20,20,20,5,231405246,200000,2365,2718.738035,90.81236580866998,3160,10000,20000,numpy_quicksort,0.1996310890003769,True,10,10
Ta50_5_1,50×5,50,5,1,505001210,500000,2762,3189.099966,120.4264495775673,3876,25000,50000,numpy_quicksort,1.492603930999849,True,10,10
Ta50_5_1,50×5,50,5,2,505002219,500000,2782,3189.253682,120.4571104388354,3929,25000,50000,numpy_quicksort,0.8665464330001669,True,10,10
Ta50_5_1,50×5,50,5,3,505003228,500000,2775,3189.260546,120.29379838951692,3871,25000,50000,numpy_quicksort,0.9147523819997332,True,10,10
Ta50_5_1,50×5,50,5,4,505004237,500000,2774,3189.321036,120.63088214676272,3857,25000,50000,numpy_quicksort,1.1995762319997991,True,10,10
Ta50_5_1,50×5,50,5,5,505005246,500000,2781,3189.200524,120.46924111905716,3877,25000,50000,numpy_quicksort,0.9179162469999936,True,10,10
Ta50_5_2,50×5,50,5,1,505101210,500000,2967,3346.827,108.1089366615192,3911,25000,50000,numpy_quicksort,0.960663385999851,True,10,10
Ta50_5_2,50×5,50,5,2,505102219,500000,2962,3346.693006,108.04663452803344,4002,25000,50000,numpy_quicksort,0.9626699899999948,True,10,10
Ta50_5_2,50×5,50,5,3,505103228,500000,2972,3346.7433,108.02217760576625,3966,25000,50000,numpy_quicksort,1.1089971010001136,True,10,10
Ta50_5_2,50×5,50,5,4,505104237,500000,2966,3346.997628,108.0974966801322,3910,25000,50000,numpy_quicksort,1.12448611300033,True,10,10
Ta50_5_2,50×5,50,5,5,505105246,500000,2972,3346.786318,108.17481284283852,3895,25000,50000,numpy_quicksort,0.9101157340001008,True,10,10
Ta50_5_3,50×5,50,5,1,505201210,500000,2726,3109.342432,112.10017570559005,3705,25000,50000,numpy_quicksort,1.1175216810001984,True,10,10
Ta50_5_3,50×5,50,5,2,505202219,500000,2698,3109.350012,111.84071714850492,3703,25000,50000,numpy_quicksort,0.7787265370002387,True,10,10
Ta50_5_3,50×5,50,5,3,505203228,500000,2722,3109.591092,111.903010159758,3708,25000,50000,numpy_quicksort,0.9575186359998042,True,10,10
Ta50_5_3,50×5,50,5,4,505204237,500000,2716,3109.096778,111.68793139998051,3657,25000,50000,numpy_quicksort,1.051380047999828,True,10,10
Ta50_5_3,50×5,50,5,5,505205246,500000,2693,3109.396814,112.26826080853915,3718,25000,50000,numpy_quicksort,1.0977178880002612,True,10,10
Ta50_5_4,50×5,50,5,1,505301210,500000,2886,3261.597956,109.07166135104336,3776,25000,50000,numpy_quicksort,1.121762880999995,True,10,10
Ta50_5_4,50×5,50,5,2,505302219,500000,2889,3261.56014,109.04132313577594,3823,25000,50000,numpy_quicksort,1.0874499990000004,True,10,10
Ta50_5_4,50×5,50,5,3,505303228,500000,2870,3261.492988,108.90430863436366,3873,25000,50000,numpy_quicksort,0.9658176600000844,True,10,10
Ta50_5_4,50×5,50,5,4,505304237,500000,2857,3261.801756,108.98239763210594,3875,25000,50000,numpy_quicksort,0.8527829979998387,True,10,10
Ta50_5_4,50×5,50,5,5,505305246,500000,2872,3261.761204,109.13944009067092,3851,25000,50000,numpy_quicksort,0.9693925510000554,True,10,10
Ta50_5_5,50×5,50,5,1,505401210,500000,2940,3314.632994,112.00090712580123,3923,25000,50000,numpy_quicksort,0.9658122360001472,True,10,10
Ta50_5_5,50×5,50,5,2,505402219,500000,2929,3314.85198,111.63733767817078,3911,25000,50000,numpy_quicksort,1.1496785060003276,True,10,10
Ta50_5_5,50×5,50,5,3,505403228,500000,2927,3314.573388,111.92768464421408,3897,25000,50000,numpy_quicksort,0.6421406160002334,True,10,10
Ta50_5_5,50×5,50,5,4,505404237,500000,2939,3314.480818,111.82145126998132,3918,25000,50000,numpy_quicksort,0.5385688780002056,True,10,10
Ta50_5_5,50×5,50,5,5,505405246,500000,2918,3314.425132,111.76546331412112,3915,25000,50000,numpy_quicksort,0.6406669689999944,True,10,10
Ta50_5_6,50×5,50,5,1,505501210,500000,2940,3293.526386,99.7375542859282,3838,25000,50000,numpy_quicksort,0.5609123920003185,True,10,10
Ta50_5_6,50×5,50,5,2,505502219,500000,2924,3293.589104,99.55051082282598,3872,25000,50000,numpy_quicksort,0.5348923249998734,True,10,10
Ta50_5_6,50×5,50,5,3,505503228,500000,2933,3293.49895,99.50533926138128,3860,25000,50000,numpy_quicksort,0.576423361000252,True,10,10
Ta50_5_6,50×5,50,5,4,505504237,500000,2910,3293.394688,99.47133069620573,3775,25000,50000,numpy_quicksort,0.6617160039995724,True,10,10
Ta50_5_6,50×5,50,5,5,505505246,500000,2948,3293.706912,99.53939692205962,3822,25000,50000,numpy_quicksort,0.546329538000009,True,10,10
Ta50_5_7,50×5,50,5,1,505601210,500000,2841,3182.122364,96.41483984685236,3718,25000,50000,numpy_quicksort,0.5209527479996723,True,10,10
Ta50_5_7,50×5,50,5,2,505602219,500000,2858,3182.34447,96.43820678068704,3770,25000,50000,numpy_quicksort,0.5568276970002444,True,10,10
Ta50_5_7,50×5,50,5,3,505603228,500000,2850,3182.143876,96.21690624356366,3705,25000,50000,numpy_quicksort,0.6325092729998687,True,10,10
Ta50_5_7,50×5,50,5,4,505604237,500000,2825,3182.029488,96.35701074548182,3690,25000,50000,numpy_quicksort,0.5610736959997666,True,10,10
Ta50_5_7,50×5,50,5,5,505605246,500000,2851,3182.146484,96.18019396787037,3729,25000,50000,numpy_quicksort,0.5012276110001039,True,10,10
Ta50_5_8,50×5,50,5,1,505701210,500000,2816,3198.039448,108.86829290691436,3763,25000,50000,numpy_quicksort,0.5623290789999373,True,10,10
Ta50_5_8,50×5,50,5,2,505702219,500000,2806,3197.972968,108.73237537518384,3809,25000,50000,numpy_quicksort,0.6610109480002393,True,10,10
Ta50_5_8,50×5,50,5,3,505703228,500000,2808,3198.015666,108.99625702263602,3758,25000,50000,numpy_quicksort,0.5165982580001582,True,10,10
Ta50_5_8,50×5,50,5,4,505704237,500000,2806,3197.928868,108.82210305236156,3806,25000,50000,numpy_quicksort,0.4985306140001739,True,10,10
Ta50_5_8,50×5,50,5,5,505705246,500000,2809,3197.913928,109.0446764271128,3793,25000,50000,numpy_quicksort,0.5209153430000697,True,10,10
Ta50_5_9,50×5,50,5,1,505801210,500000,2667,3013.74613,99.8702837092708,3550,25000,50000,numpy_quicksort,0.5622557380002036,True,10,10
Ta50_5_9,50×5,50,5,2,505802219,500000,2678,3013.377976,99.95946899586006,3560,25000,50000,numpy_quicksort,0.5563849870000013,True,10,10
Ta50_5_9,50×5,50,5,3,505803228,500000,2676,3013.731758,99.91414747623664,3579,25000,50000,numpy_quicksort,0.4951104400001895,True,10,10
Ta50_5_9,50×5,50,5,4,505804237,500000,2672,3013.597264,100.09745866262922,3556,25000,50000,numpy_quicksort,0.5481004590001248,True,10,10
Ta50_5_9,50×5,50,5,5,505805246,500000,2663,3013.633214,99.93985502280584,3515,25000,50000,numpy_quicksort,0.6330420220001542,True,10,10
Ta50_5_10,50×5,50,5,1,505901210,500000,2876,3255.861434,111.90306532913075,3872,25000,50000,numpy_quicksort,0.5234553319996849,True,10,10
Ta50_5_10,50×5,50,5,2,505902219,500000,2856,3255.678296,111.89867263360304,3808,25000,50000,numpy_quicksort,0.6233888159999879,True,10,10
Ta50_5_10,50×5,50,5,3,505903228,500000,2853,3255.928418,111.71813645018118,3798,25000,50000,numpy_quicksort,0.5943636950000837,True,10,10
Ta50_5_10,50×5,50,5,4,505904237,500000,2862,3255.79934,111.83742623462064,3880,25000,50000,numpy_quicksort,0.6658332930001052,True,10,10
Ta50_5_10,50×5,50,5,5,505905246,500000,2831,3255.721426,111.78226611174314,3868,25000,50000,numpy_quicksort,0.5025766470002964,True,10,10
Ta50_10_1,50×10,50,10,1,510101210,500000,3374,3837.232274,115.11758768714238,4459,25000,50000,deterministic,1.3498284049996985,True,10,10
Ta50_10_1,50×10,50,10,2,510102219,500000,3355,3837.143474,114.8876326831901,4444,25000,50000,deterministic,0.7689242559999911,True,10,10
Ta50_10_1,50×10,50,10,3,510103228,500000,3384,3837.21261,115.0168742956904,4449,25000,50000,deterministic,0.7322112070000912,True,10,10
Ta50_10_1,50×10,50,10,4,510104237,500000,3394,3837.079922,114.9809221727624,4442,25000,50000,deterministic,1.04103505699959,True,10,10
Ta50_10_1,50×10,50,10,5,510105246,500000,3392,3837.03105,115.0281763085036,4460,25000,50000,deterministic,0.9290364910002608,True,10,10
Ta50_10_2,50×10,50,10,1,510201210,500000,3259,3700.184912,110.58129281210678,4303,25000,50000,deterministic,0.7993658919999689,True,10,10
Ta50_10_2,50×10,50,10,2,510202219,500000,3276,3700.118308,110.67632697969265,4301,25000,50000,deterministic,0.8522451830003774,True,10,10
Ta50_10_2,50×10,50,10,3,510203228,500000,3274,3700.249118,110.58108083471129,4259,25000,50000,deterministic,0.6816307100002632,True,10,10
Ta50_10_2,50×10,50,10,4,510204237,500000,3275,3699.931572,110.72612608665948,4260,25000,50000,deterministic,1.0022596099997827,True,10,10
Ta50_10_2,50×10,50,10,5,510205246,500000,3278,3700.329702,110.63068777192588,4246,25000,50000,deterministic,0.9675072,True,10,10
Ta50_10_3,50×10,50,10,1,510301210,500000,3287,3712.379554,113.64764710426904,4393,25000,50000,deterministic,0.7812382570000409,True,10,10
